"Date","Latitude","Longitude","Mixed-layer Temperature","Mixed-layer Salinity","Bottom Temperature","Bottom Dissolved Oxygen"
2018-06-16,27.041,-83.547,28.3815714285714,36.2953714285714,22.7531,6.7137
2018-06-16,26.89,-83.53,28.6880833333333,36.1851166666667,22.3003,6.6985
2018-06-16,26.828,-83.691,28.238,35.94775,21.0937,5.7039
2018-06-16,26.52,-83.706,29.2062666666667,36.1325666666667,20.7364,5.6629
2018-06-16,26.41,-83.694,29.137375,36.061575,20.4474,5.0895
2018-06-17,26.392,-83.429,28.92015,36.1902,22.422,6.8079
2018-06-17,26.148,-83.362,29.0453428571429,36.2599,22.4727,6.8782
2018-06-17,26.072,-83.468,28.79212,36.23606,22.5084,6.6372
2018-06-17,26.02,-83.542,28.8013444444444,36.1816,21.3171,5.8801
2018-06-17,25.925,-83.643,28.53807,36.11369,20.3314,5.3386
2018-06-17,25.888,-83.632,28.648175,36.1005375,21.1415,5.7411
2018-06-17,25.371,-83.569,28.4727714285714,36.2099,20.6501,5.5475
2018-06-18,25.144,-83.7,28.6681125,36.2103375,18.8979,4.5441
2018-06-18,25.427,-83.464,28.4287,36.23053,21.1468,5.9421
2018-06-18,25.431,-83.354,28.74361,36.21885,22.1028,6.2418
2018-06-18,25.587,-83.409,28.7879818181818,36.2094636363636,21.6674,6.1188
2018-06-18,25.608,-83.159,28.9233428571429,36.1983428571429,22.9992,6.7561
2018-06-18,25.296,-83.033,28.7047888888889,36.2575333333333,23.4191,6.7623
2018-06-18,25.008,-83.416,28.6163833333333,36.1929333333333,22.0134,6.1752
2018-06-19,25.043,-82.98,28.4535727272727,36.3833090909091,23.5996,6.871
2018-06-19,25.136,-82.453,29.4528666666667,36.4768,25.7686,6.6598
2018-06-19,25.209,-82.511,28.789725,36.467175,25.552,6.825
2018-06-19,25.318,-82.565,28.8988333333333,36.4667666666667,25.7258,7.0384
2018-06-19,25.242,-82.244,29.0468833333333,36.4733666666667,27.0596,6.8455
2018-06-20,25.181,-82.277,28.99715,36.46625,26.9336,6.6994
2018-06-20,25.102,-82.281,28.943,36.4360714285714,26.8504,6.4932
2018-06-20,25.57,-82.509,29.965175,36.579725,26.0501,7.1271
2018-06-20,25.769,-82.526,30.2371333333333,36.1997666666667,25.4811,6.8753
2018-06-20,25.778,-82.723,30.3862666666667,36.5479333333333,24.6349,6.9723
2018-06-21,25.826,-83.015,30.2487,36.2366,23.2121,7.0609
2018-06-21,25.771,-83.126,29.879575,36.202975,22.9817,6.9415
2018-06-21,25.889,-83.097,29.8242333333333,36.2893333333333,23.0886,7.0157
2018-06-21,26.077,-83.054,29.60102,36.09728,23.4377,7.0042
2018-06-21,26.211,-82.876,29.5277333333333,36.2545666666667,24.6178,7.6147
2018-06-23,27.342,-82.765,30.3971333333333,35.6920333333333,29.8971,6.6455
2018-06-23,27.293,-82.956,29.5692636363636,36.0957636363636,27.0721,6.7045
2018-06-23,27.247,-82.781,29.83712,35.98015,28.3952,7.2456
2018-06-23,27.238,-82.638,30.4901333333333,35.7831,30.1227,6.2013
2018-06-23,26.959,-82.659,29.88687,36.12153,27.3706,6.3851
2018-06-23,26.882,-82.91,29.95976,36.27262,25.8771,6.8649
2018-06-23,26.791,-82.775,30.23872,36.06172,26.4636,6.5422
2018-06-23,26.424,-82.824,29.7188375,36.4234,25.5433,7.2247
2018-06-24,26.607,-82.714,30.076025,36.2077375,26.7891,6.8944
2018-06-24,26.577,-82.581,30.44615,35.17035,27.1593,6.3563
2018-06-24,26.275,-82.342,31.04305,34.63555,28.8063,6.7348
2018-06-24,26.016,-82.227,30.17366,35.89662,28.2938,5.87
2018-06-24,25.965,-82.025,30.2864375,35.8396125,28.9771,6.1831
2018-06-24,25.855,-82.453,30.23392,36.3184,26.1387,6.8156
2018-06-24,25.93,-82.652,30.13544,36.29314,25.1799,6.7481
2018-06-24,26.006,-82.519,30.2760666666667,36.2511833333333,26.0243,6.6744
2018-06-24,26.089,-82.575,30.8637,36.2957,26.7991,6.9783
2018-06-25,26.091,-82.528,30.2459833333333,36.1874,27.156,6.866
2018-06-25,26.592,-83.31,29.2078416666667,36.2909083333333,22.8005,6.8625
2018-06-25,26.686,-83.35,29.20884,36.24466,22.6812,6.7594
2018-06-25,26.701,-83.289,29.1407272727273,36.3250181818182,22.8104,6.81
2018-06-25,26.711,-83.128,29.2828666666667,36.4288666666667,24.0386,6.929
2018-06-25,26.813,-82.995,29.51527,36.18826,25.2033,6.796
2018-06-25,27.057,-83.223,29.3879888888889,36.3368111111111,24.1593,6.9472
2018-06-25,27.545,-83.319,29.596075,36.3258,26.084,7.095
2018-06-25,27.607,-83.362,29.4113285714286,36.3541571428571,26.1495,7.0971
2018-06-25,27.746,-83.281,29.6764285714286,36.1715285714286,26.84,6.9338
2018-06-26,27.901,-83.084,29.98524,35.69842,28.5233,7.4919
2018-06-26,27.785,-83.557,29.2511571428571,36.3303857142857,24.7602,6.9823
2018-06-26,27.896,-83.813,29.3088,36.3690666666667,23.6567,7.0214
2018-06-26,28.015,-83.838,29.2887666666667,36.367,23.7363,6.9365
2018-06-26,28.092,-83.439,29.2613,36.1727,27.0215,6.9716
2018-06-26,28.387,-83.451,29.6312555555556,35.8525444444444,27.8654,6.7111
2018-06-26,28.44,-83.693,29.6922714285714,36.2245714285714,27.1389,6.8942
2018-06-26,28.541,-83.831,29.9946,36.1965,26.8103,7.0362
2018-06-26,28.601,-84.092,29.7181666666667,36.0849333333333,25.5766,7.3584
2018-06-26,28.704,-84.097,30.1488,35.20165,25.9212,7.0078
2018-06-27,28.748,-84.309,29.999575,35.5764,25.5622,7.1939
2018-06-27,28.601,-84.589,29.594625,36.09835,22.7741,6.1024
2018-06-27,28.738,-84.493,29.56585,36.1638833333333,24.2987,6.7918
2018-06-27,28.886,-84.438,29.7670125,35.7407625,25.8721,7.0003
2018-06-27,28.947,-84.611,29.5678333333333,35.5018555555556,25.1204,6.5109
2018-06-27,29.088,-84.381,29.6827,35.35637,26.4465,6.477
2018-06-27,29.193,-84.314,29.7867777777778,35.1511,26.102,6.071
2018-06-27,29.342,-84.278,29.9813,35.0988166666667,26.1154,6.2799
2018-06-27,29.298,-84.555,29.9654125,35.0998125,25.4718,6.3236
2018-06-27,29.353,-84.718,30.0011333333333,34.5654333333333,24.8983,6.2936
2018-06-28,29.48,-84.58,29.4872,34.8466666666667,25.4639,6.3121
2018-06-28,29.677,-84.555,28.9919,35.048775,26.8199,6.035
2018-06-28,29.649,-84.425,28.7023166666667,35.7552833333333,26.3911,6.1217
2018-06-28,29.403,-84.268,29.6895727272727,35.0974454545455,26.2937,6.2696
2018-06-28,29.431,-84.086,29.4727454545455,35.0411090909091,26.6986,5.4477
2018-06-28,29.482,-83.908,29.355025,35.1595375,27.1077,5.5689
2018-06-28,29.353,-83.583,30.16695,34.7415833333333,28.9276,6.0817
2018-06-28,28.981,-83.627,30.5705714285714,34.2559857142857,27.8458,7.0417
2018-06-28,28.921,-83.294,30.7615333333333,34.1463166666667,29.4522,6.4653
2018-06-29,28.87,-83.438,30.60905,34.2505,28.08,6.1061
2018-06-29,28.821,-83.569,30.5315857142857,34.1047,27.5867,6.5116
2018-06-29,28.62,-83.652,30.3048,34.54555,27.6093,6.7438
2018-06-29,28.763,-83.326,30.25616,34.1013,28.2411,5.6597
2018-06-29,28.68,-83.106,30.47141,34.47071,30.4828,5.8881
2015-06-16,26.136,-82.849,28.90844,36.40306,25.6102,6.2313
2015-06-16,26.266,-82.608,28.8353555555556,36.3793666666667,28.6508,6.6906
2015-06-16,26.335,-82.705,29.0232,36.53158,28.5116,6.6317
2015-06-17,26.474,-82.764,29.1493,36.5057428571429,28.4824,6.6116
2015-06-17,26.507,-83.004,28.92805,36.39865,25.8621,7.0959
2015-06-17,26.835,-83.055,28.6442555555556,36.3906333333333,25.9029,5.4467
2015-06-17,26.962,-83.074,28.5175933333333,36.4163266666667,25.7939,4.742
2015-06-17,26.99,-83.011,28.79156,36.43001,26.2533,4.5955
2015-06-17,27.05,-83.086,28.6627111111111,36.4183833333333,26.0494,4.1627
2015-06-17,27.492,-83.496,28.5617846153846,36.4465461538461,24.9208,6.1921
2015-06-17,27.618,-83.616,28.4860625,36.5368125,24.5311,6.8023
2015-06-17,27.701,-83.431,29.6665,36.7576666666667,26.5656,5.0219
2015-06-17,27.76,-83.505,30.0342,36.5718,26.7169,5.4168
2015-06-17,27.829,-83.567,29.49025,36.5144,25.9672,4.3737
2015-06-17,27.856,-83.455,29.7176666666667,36.1561,28.2831,6.4359
2015-06-18,27.989,-83.495,30.0451666666667,36.3486666666667,28.6832,6.3239
2015-06-18,28.01,-83.505,29.894225,36.4555,28.6719,6.2552
2015-06-18,27.947,-83.53,29.558275,36.505625,27.684,4.844
2015-06-18,27.888,-84.056,28.7056333333333,36.2548666666667,23.0644,6.9639
2015-06-18,28.007,-84.001,29.1397857142857,36.4689714285714,23.7791,6.2414
2015-06-18,28.034,-83.263,29.9064666666667,35.7182,29.1281,6.0156
2015-06-18,28.06,-83.134,30.10468,35.94428,29.5163,6.1213
2015-06-18,28.005,-83,30.3811666666667,35.566,29.656,6.5597
2015-06-18,27.492,-82.999,30.5729,35.8403,29.3234,6.7189
2015-06-20,27.478,-83.592,29.47015,36.5716,24.453,7.2066
2015-06-20,27.357,-83.556,30.1091,36.4905,24.1731,7.4461
2015-06-21,26.996,-83.493,29.6370666666667,36.2585,22.9907,7.503
2015-06-21,26.743,-83.049,29.5461333333333,36.3465,25.9399,6.4639
2015-06-21,26.491,-83.085,29.5137428571429,36.4089428571429,25.6054,7.6252
2015-06-21,26.182,-83.164,29.227075,36.3352125,23.8068,7.573
2015-06-21,26.071,-83.239,29.1197636363636,36.2475454545455,23.0898,7.4405
2015-06-21,25.881,-83.302,29.0888636363636,36.2810636363636,22.1395,7.0748
2015-06-21,25.851,-83.143,29.2852833333333,36.4184666666667,23.1642,7.4375
2015-06-21,25.705,-83.022,29.9762333333333,36.4579,23.3201,7.3722
2015-06-21,25.636,-82.943,29.7761666666667,36.4733333333333,24.0925,7.4949
2015-06-21,25.495,-83.009,30.0967666666667,36.4678,23.3203,7.5186
2015-06-21,25.427,-83.164,29.7696,36.5592,23.5989,7.3503
2015-06-22,25.087,-83.08,29.6083666666667,36.3076,22.1572,7.1977
2015-06-22,25.143,-83.644,29.6580666666667,36.3183,20.2697,5.9782
2015-06-23,25.12,-83.433,29.5156,36.36895,20.7788,6.5531
2015-06-23,25.123,-83.309,29.4479285714286,36.3111571428571,21.0761,6.7266
2015-06-23,25.414,-83.258,29.2454428571429,36.4005142857143,21.0547,6.81
2015-06-23,25.595,-83.474,29.0013888888889,36.1732333333333,20.3921,6.073
2015-06-23,25.493,-83.497,29.09923,36.13243,20.1144,5.9711
2015-06-23,25.59,-83.607,29.095025,36.0737625,20.1026,5.6872
2015-06-23,25.88,-83.714,29.2597833333333,35.88515,19.4273,4.9046
2015-06-23,25.895,-83.595,29.411,36.29355,20.3808,6.3003
2015-06-23,25.945,-83.528,29.6509333333333,36.3402666666667,20.7864,6.6667
2015-06-23,26,-83.505,29.6386,36.1733666666667,21.0366,6.7383
2015-06-23,26.075,-83.471,29.9205666666667,35.8322666666667,21.1928,6.7458
2015-06-24,26.076,-83.508,29.6295,35.66695,21.1951,6.7025
2015-06-24,26.258,-83.585,29.42385,36.229975,20.8888,6.2551
2015-06-24,26.367,-83.539,29.2126090909091,36.2692545454545,21.5526,6.6673
2015-06-24,26.396,-83.373,29.2797916666667,36.2047583333333,22.524,7.2649
2015-06-24,26.452,-83.461,29.4556888888889,36.2956444444444,22.1534,6.9101
2015-06-24,26.508,-83.52,29.3569857142857,36.0434,21.2791,6.5345
2015-06-24,26.705,-83.763,29.1975111111111,36.1526666666667,19.9462,5.779
2015-06-25,27.127,-84.025,29.7265142857143,36.0327571428571,19.6961,5.575
2015-06-25,27.477,-83.819,30.08982,36.39758,23.2032,7.1648
2015-06-26,28.178,-84.211,30.37204,36.48184,23.9219,6.656
2015-06-26,28.357,-83.806,30.58536,36.56281,28.2016,5.2457
2015-06-26,28.589,-83.509,30.8481333333333,36.042,29.0493,4.1896
2015-06-26,28.508,-83.508,30.9714333333333,36.1399888888889,29.4092,3.9064
2015-06-26,28.432,-83.265,30.63124,35.8549,29.9032,6.1116
2015-06-26,28.516,-83.117,30.8385555555556,35.3994666666667,30.8329,6.4903
2015-06-26,28.517,-83.006,31.24655,34.6087,31.1244,6.5271
2015-06-26,28.56,-83.09,31.26385,35.1718833333333,31.0796,6.5513
2015-06-26,28.828,-83.131,31.6042,34.72108,31.3531,6.3619
2015-06-27,29.331,-83.534,30.5749833333333,34.2865166666667,30.5864,6.4514
2015-06-27,29.355,-83.503,30.6481333333333,34.3827,30.6464,6.3349
2015-06-27,29.38,-83.505,30.6465333333333,34.2525,30.647,6.2769
2015-06-27,29.541,-83.782,30.1364857142857,35.2076428571429,30.1364,6.4882
2015-06-27,29.795,-83.929,30.3686,34.36286,30.3641,6.443
2015-06-27,29.51,-83.994,30.1744571428571,34.961,29.4064,6.4525
2015-06-28,29.523,-84.075,30.0776428571429,35.0347714285714,29.3458,6.5855
2015-06-28,29.422,-84.198,30.0204875,35.070625,29.1102,6.6485
2015-06-28,29.714,-84.229,29.1885222222222,35.8527555555556,29.2473,6.3306
2015-06-28,29.749,-84.38,29.1174888888889,36.0138555555556,29.1191,6.789
2015-06-28,29.474,-84.439,29.3590222222222,35.5386888888889,28.5259,6.7354
2015-06-28,29.51,-84.494,29.06421,35.91769,28.3782,6.7026
2015-06-28,29.463,-84.526,29.32069,35.83275,28.2414,6.7054
2015-06-28,29.453,-84.596,29.23301,35.867,28.163,6.8173
2015-06-29,29.797,-85.496,27.77762,35.13446,26.4596,5.9344
2015-06-29,30.004,-85.981,28.87396,34.28254,25.5059,7.2064
2014-10-10,29.153,-84.749,27.39531875,35.2879,27.4338,5.0764
2014-10-10,29.045,-84.599,27.5780571428571,35.3977714285714,27.3443,4.6001
2014-10-10,28.999,-84.499,27.7118,35.4095,27.43,4.8203
2014-10-10,28.939,-84.396,27.9236833333333,35.6349166666667,27.5511,4.6515
2014-10-11,29.016,-84.839,27.740925,35.358675,27.385,4.999
2014-10-11,29.018,-84.91,27.6437,35.2156,26.5512,4.2181
2014-10-11,28.417,-84.721,27.9235375,34.68875,28.5352,6.3916
2014-10-11,28.496,-84.503,28.2697,35.34895,23.9796,4.4564
2014-10-12,27.998,-84.014,28.4642692307692,35.3499461538462,28.0385,5.9698
2014-10-12,28.113,-83.993,28.4776578947368,35.4562421052632,27.5316,5.7918
2014-10-12,28.277,-83.924,28.35094,35.16111,28.374,5.8055
2014-10-12,28.119,-83.906,28.58005,35.4819,28.767,5.9482
2014-10-12,27.83,-83.916,28.5216,35.02621,26.3963,3.9069
2014-10-13,27.324,-84.036,28.38402,34.70812,20.0714,5.2477
2014-10-14,26.327,-82.551,28.85785,35.4281142857143,28.6883,6.0807
2014-10-14,26.351,-82.16,28.0275833333333,35.6664166666667,28.0263,6.0253
2014-10-14,26.181,-82.202,28.5062636363636,35.9080818181818,28.5155,6.0226
2014-10-14,26.239,-82.058,28.1985142857143,35.4862714285714,28.1977,6.1711
2014-10-14,26.237,-81.903,28.25202,35.21872,28.2425,6.1253
2014-10-14,26.003,-82.001,28.61861,35.72037,28.5866,6.1056
2014-10-15,25.73,-82.146,28.9324764705882,35.2155294117647,28.9585,6.0131
2014-10-15,25.526,-82.143,28.900080952381,35.2384952380952,28.9099,5.939
2014-10-15,25.435,-81.95,28.8703214285714,35.4031,28.871,5.8569
2014-10-15,25.507,-81.801,28.78153,36.0586,28.8441,5.8662
2014-10-16,25.02,-82.464,29.31705,34.5012833333333,29.3589,5.9233
2014-10-16,25.499,-82.496,28.9845956521739,34.4331086956522,29.5553,5.4465
2014-10-16,25.418,-82.27,28.973936,35.060444,29.0087,5.8112
2014-10-16,25.423,-82.097,28.8591,35.4196733333333,28.8614,5.7861
2014-10-16,25.608,-82.249,28.8684263157895,35.0352421052632,29.0594,5.7329
2014-10-16,25.733,-82.313,28.73619,34.85753,28.7403,6.0567
2014-10-16,25.837,-82.768,28.840480952381,34.4883190476191,29.3296,3.7883
2014-10-17,25.997,-82.49,28.8219368421053,35.3396789473684,28.8203,6.0099
2014-10-17,26.071,-82.616,28.7010269230769,35.2276153846154,28.7024,6.0335
2014-10-17,26.302,-82.528,28.52725,35.314035,28.574,6.0157
2014-10-17,26.313,-82.547,28.5537952380952,35.2719238095238,28.5614,6.0796
2014-10-17,26.491,-82.493,28.2208133333333,35.94376,28.2186,5.9375
2014-10-17,26.6,-82.399,27.3570428571429,34.8096428571429,27.6583,5.7414
2014-10-17,26.602,-82.715,28.5218117647059,35.5248176470588,28.492,6.1085
2014-10-17,26.763,-82.613,28.2959631578947,35.7009105263158,28.2543,6.258
2014-10-17,26.998,-82.496,27.38785,34.65505,27.38,6.0424
2014-10-18,27.241,-82.936,27.6489619047619,36.059880952381,27.6399,6.0115
2014-10-18,27.314,-83.33,28.235171875,35.97251875,28.2433,6.0145
2014-10-18,27.395,-83.356,28.3612846153846,35.8070192307692,28.5207,5.6779
2014-10-18,27.41,-83.243,28.070425,35.7237333333333,28.2725,5.8583
2014-10-18,27.482,-83.268,28.0421916666667,35.9254166666667,28.0627,5.9077
2014-10-18,27.64,-83.237,27.9891086956522,36.1137565217391,28.0086,5.9622
2014-10-18,27.715,-83.336,27.9447038461538,36.0627653846154,27.9416,6.0201
2014-10-18,27.444,-83.162,28.3445,35.7983565217391,28.3083,6.0152
2014-10-18,27.5,-82.999,26.818525,35.317125,27.8021,6.1453
2014-10-18,27.497,-82.91,26.6672,34.95815,27.5606,6.0154
2014-10-20,27.542,-82.819,26.78814,34.81652,27.5996,5.1496
2014-10-20,27,-83.001,28.1751785714286,35.8871571428571,27.956,6.0137
2014-10-20,26.923,-83.118,28.1050473684211,35.8930894736842,28.144,5.8768
2014-10-21,26.622,-82.969,28.3299647058824,35.5039588235294,28.2836,6.0228
2014-10-21,26.498,-83.011,28.6066230769231,35.20115,28.9254,5.4552
2014-10-21,26.372,-83.063,28.1855,34.6413833333333,27.4048,3.1431
2014-10-21,26.179,-83.154,28.360488,34.730724,24.7343,5.8493
2014-10-21,25.991,-82.997,28.431652173913,34.745547826087,26.4617,4.2026
2014-10-21,25.945,-82.929,28.379824,34.733712,27.1693,3.5598
2014-10-21,25.881,-83.145,28.4500523809524,34.6372380952381,24.8508,6.6964
2014-10-21,25.797,-83.272,28.3763703703704,34.6984814814815,22.4353,5.6308
2014-10-21,25.687,-83.018,28.2829576923077,34.9780115384615,24.9982,4.9298
2014-10-22,25.494,-82.994,28.7578318181818,34.6471409090909,25.6786,6.4589
2014-10-22,25.519,-82.949,28.57213125,34.65705,26.1859,6.4675
2014-10-22,25.543,-82.796,28.2853368421053,34.7384263157895,26.9631,5.3207
2014-10-22,25.431,-82.83,28.6673869565217,34.6603130434783,26.8949,5.7241
2014-10-22,25.025,-83.259,28.7123789473684,34.6516736842105,21.7994,5.3082
2014-10-23,25.11,-83.535,27.9096681818182,34.8091863636364,21.6337,6.0561
2014-10-26,26.993,-83.493,27.7853571428571,35.2503571428571,22.1959,4.6551
2014-10-26,26.493,-83.492,27.3636791666667,35.076975,21.826,5.0505
2014-10-26,26.452,-83.472,27.335116,35.076436,21.7354,5.0343
2014-10-26,26.303,-83.554,27.2449041666667,34.9838666666667,20.9759,4.9253
2014-10-26,26.282,-83.364,27.62745,34.9478333333333,22.3601,5.3012
2014-10-26,26.185,-83.357,27.7798827586207,34.8365655172414,23.1409,4.8459
2014-10-26,26.247,-83.425,27.7175666666667,34.8579733333333,22.151,4.7756
2014-10-26,26.14,-83.606,27.557525,34.90574,20.5676,4.6284
2014-10-26,26,-83.5,27.8123730769231,34.8920230769231,21.1183,5.0107
2014-10-26,25.501,-83.5,27.8744944444444,34.9444611111111,20.4385,4.6501
2014-10-27,27.165,-84.059,27.101225,35.225575,17.3698,3.896
2014-10-28,27.501,-83.486,27.0983464285714,35.8459,27.0651,5.9312
2014-10-28,28,-83.5,26.6182666666667,35.9317333333333,26.5558,6.2002
2014-10-28,28.065,-83.676,26.8030772727273,35.8338909090909,26.6812,6.1127
2014-10-28,28.119,-83.272,25.7761944444444,35.5186166666667,25.7736,6.2812
2014-10-28,28.001,-83,24.6304,33.7682,24.9845,6.4746
2014-10-28,28.5,-83,24.2489,33.51492,24.2402,6.7555
2014-10-29,28.685,-83.018,23.997375,33.21985,23.9949,6.8482
2014-10-29,28.865,-83.291,24.2923333333333,32.8285166666667,25.2524,5.1499
2014-10-29,29.11,-83.425,24.1221,33.4617555555556,24.1203,6.2446
2014-10-29,29.244,-83.521,24.17405,33.583375,24.1845,6.3617
2014-10-29,29.505,-83.533,23.3725333333333,32.7199666666667,23.3724,6.7085
2014-10-29,29.63,-83.561,23.0628,32.2325666666667,23.0586,6.8452
2014-10-29,29.44,-83.838,25.031425,34.6471875,24.883,6.3602
2014-10-29,29.703,-84.357,24.5911,34.3660733333333,24.5616,6.3878
2014-06-10,29.138,-84.917,27.5169,35.00365,21.8008,7.3553
2014-06-10,28.925,-84.885,27.17738,36.16858,22.6175,7.4525
2014-06-10,29.05,-84.543,27.0719666666667,36.29955,23.219,7.7431
2014-06-10,28.999,-84.505,27.1335444444444,36.3125111111111,23.3764,7.6495
2014-06-10,28.93,-84.44,27.45676,36.29408,23.1672,7.8934
2014-06-10,28.713,-84.523,27.3186166666667,36.2976166666667,23.4374,7.327
2014-06-11,28.758,-84.372,27.36475,36.3470875,22.9973,7.9543
2014-06-11,28.652,-84.33,27.15252,36.1696,23.0949,7.7599
2014-06-11,28.509,-84.506,27.397125,36.18695,22.5959,7.3886
2014-06-11,28.356,-84.337,27.1264,36.37745,23.4195,7.3495
2014-06-11,28.403,-84.246,26.7661777777778,36.2804555555556,23.1726,7.4493
2014-06-11,28.179,-84.016,27.1827454545455,36.3993909090909,22.4035,7.192
2014-06-11,28.2,-83.947,27.26191,36.3735,22.5979,7.414
2014-06-11,28.158,-83.988,27.4094875,36.4084,22.5464,7.3778
2014-06-11,28.121,-84.124,27.2814454545455,36.4085909090909,22.5151,7.466
2014-06-12,27.793,-83.932,26.7936111111111,36.3022388888889,22.3657,7.3155
2014-06-12,27.508,-84.013,27.14842,36.38514,22.3796,6.9171
2014-06-12,27.469,-83.807,27.05488,36.37949,22.6654,7.1698
2014-06-13,27.244,-84.011,26.9465916666667,36.1697833333333,20.2189,5.7945
2014-06-13,27.059,-83.827,27.2854090909091,36.3566909090909,22.4664,6.7796
2014-06-13,27.06,-83.716,27.2278733333333,36.39138,22.6086,7.0002
2014-06-13,27.002,-83.503,27.21398,36.409035,23.0166,7.2672
2014-06-13,26.5,-83.503,27.4510785714286,36.4214785714286,23.0161,6.6635
2014-06-13,26.516,-83.81,27.78906,36.44738,19.1032,5.2967
2014-06-14,26.002,-83.484,27.9782,36.4158142857143,22.7935,6.6397
2014-06-14,25.966,-83.659,28.1378307692308,36.3229,21.463,6.2137
2014-06-14,25.813,-83.56,27.6593714285714,36.4438285714286,21.8529,5.9418
2014-06-14,25.658,-83.677,28.0869466666667,36.4357466666667,20.0253,4.7848
2014-06-14,25.601,-83.479,28.0172285714286,36.4664,22.2466,6.3073
2014-06-14,25.565,-83.556,28.33975,36.4369875,21.7071,5.7546
2014-06-14,25.442,-83.656,28.86446,36.44808,21.2188,5.1913
2014-06-15,25.467,-83.523,28.4386,36.49685,21.8178,5.7767
2014-06-15,25.366,-83.436,28.0824444444444,36.4813444444444,22.4472,6.1367
2014-06-15,25.241,-83.451,28.0823909090909,36.4637,22.0542,5.8482
2014-06-15,25.125,-83.558,27.8330416666667,36.3765833333333,20.9276,6.3415
2014-06-16,25.325,-83.12,28.0807733333333,36.4500933333333,23.5815,6.8444
2014-06-16,25.493,-83.006,28.036625,36.4709666666667,23.5754,7.0326
2014-06-16,25.415,-82.809,28.4299,36.514875,24.437,7.2338
2014-06-17,25.49,-82.518,28.4687076923077,36.5178230769231,26.6513,6.9318
2014-06-17,25.852,-82.991,28.0187692307692,36.4303846153846,23.7185,7.2806
2014-06-17,26.001,-82.994,28.0748230769231,36.3920153846154,24.0029,7.2562
2014-06-17,26.122,-82.777,27.9692,36.355625,25.6868,7.0002
2014-06-17,26.015,-83.287,27.8079473684211,36.4076421052632,23.2206,6.952
2014-06-17,26.157,-83.481,28.184,36.433,22.667,6.5878
2014-06-17,26.261,-83.359,28.1737428571429,36.4216571428571,23.3436,6.8472
2014-06-17,26.336,-83.231,28.0423555555556,36.4575222222222,23.6025,7.4963
2014-06-17,26.405,-83.197,27.92789,36.42707,23.8719,7.4601
2014-06-18,26.488,-83.237,27.7549272727273,36.3818272727273,23.9472,7.3416
2014-06-18,26.496,-83.008,27.9038529411765,36.4625882352941,24.2507,7.4104
2014-06-18,26.896,-83.232,27.5723615384615,36.3366230769231,23.9069,7.3134
2014-06-18,26.952,-83.171,27.6784111111111,36.3783777777778,24.2728,7.3317
2014-06-18,27.1,-83.326,27.2983294117647,36.4060941176471,23.8812,7.4203
2014-06-18,27.339,-83.397,27.3515545454545,36.3993727272727,24.0197,7.2232
2014-06-18,27.548,-83.423,27.7289777777778,36.3870111111111,23.6268,7.3839
2014-06-18,27.581,-83.501,27.8178333333333,36.4076333333333,23.3692,7.2517
2014-06-18,27.499,-83.501,27.6419428571429,36.3947428571429,23.3486,7.0772
2014-06-18,27.583,-83.598,27.6798833333333,36.3978,23.1821,7.2798
2014-06-18,27.768,-83.659,27.9711666666667,36.3853333333333,23.2345,7.2345
2014-06-19,27.948,-83.53,27.7989571428571,36.15635,24.2922,7.2505
2014-06-19,27.75,-83.246,27.7195538461538,36.1190307692308,26.73,6.7387
2014-06-19,27.765,-83.084,28.3720181818182,35.7353727272727,28.2661,6.4579
2014-06-19,27.684,-82.988,28.5966111111111,35.2913444444444,28.6308,6.4502
2014-06-19,28.042,-82.973,29.11172,34.9726,28.9958,6.2875
2014-06-19,28.001,-83.002,28.958875,34.815325,28.843,6.3402
2014-06-21,27.555,-82.808,29.49218,34.59068,29.4412,6.3594
2014-06-21,27.228,-82.568,29.8563,35.5941333333333,29.5155,6.6798
2014-06-21,27.189,-82.597,29.80016,35.82762,29.4973,6.7557
2014-06-21,26.999,-82.5,29.6791,35.9234571428571,29.3969,7.0171
2014-06-22,26.868,-82.376,29.5984714285714,35.7333,29.4466,6.7572
2014-06-22,26.861,-82.364,29.5588777777778,35.7205333333333,29.5662,6.7003
2014-06-22,26.83,-82.416,29.7905714285714,35.9078857142857,29.4535,6.9511
2014-06-22,26.802,-82.426,29.7432857142857,35.9552857142857,29.3582,6.7376
2014-06-23,26.786,-82.29,30.0088666666667,35.6764333333333,30.0091,6.6562
2014-06-23,26.405,-82.231,29.68115,35.809925,29.4285,6.4605
2014-06-23,26.415,-82.178,29.66985,35.8346333333333,29.6677,6.2438
2014-06-23,26.005,-82.001,29.616225,36.1261,28.8912,6.3488
2014-06-23,25.922,-81.922,29.65206,36.07754,28.9406,5.9129
2014-06-23,25.862,-81.84,29.4907,35.951975,29.0281,5.9455
2014-06-23,25.822,-81.931,30.0608666666667,36.44075,30.0423,6.0942
2014-06-23,25.71,-81.553,31.05045,37.4949,31.0388,6.3268
2014-06-23,25.562,-81.385,30.7832666666667,36.9172333333333,30.7895,6.6592
2014-06-24,25.438,-81.323,30.7548,37.3751666666667,30.756,6.2601
2014-06-24,25.161,-81.551,30.0039125,36.5141375,30.0023,6.3358
2014-06-24,25.329,-81.705,29.9107909090909,36.3425090909091,29.9087,6.1357
2014-06-24,25.499,-81.998,29.3495733333333,36.5632466666667,29.3215,6.1753
2014-06-24,25.647,-82.183,29.56888,36.52768,28.7289,6.3496
